layer,head,n_pairs,mean_effect_wrong,mean_effect_correct,mean_interaction_logp,mean_abs_interaction_logp,negative_interaction_fraction,positive_interaction_fraction
38,15,5,-0.041413354873657215,0.005407725227996703,-0.04682108010165392,0.047962293913587896,0.6,0.4
38,16,5,-0.21736990213394164,0.00847917462233452,-0.22584907675627613,0.22683063300792122,0.8,0.2
38,17,5,-0.20773046016693114,0.0118695315439254,-0.21959999171085656,0.22087280270643522,0.8,0.2
38,18,5,-0.04600626230239868,0.0027273868676275063,-0.04873364917002619,0.049602400558069304,0.6,0.4
38,19,5,-0.049632418155670155,0.002636545244604339,-0.052268963400274496,0.05780878597870467,0.6,0.4
38,20,5,-0.03601056337356566,0.0029324910137802,-0.03894305438734586,0.0498207053635269,0.8,0.2
38,21,5,-0.04630751609802248,0.005368347978219377,-0.05167586407624185,0.05191240184940393,0.6,0.4
38,22,5,-0.01410197019577028,0.0050980894360691306,-0.019200059631839413,0.030782268056645967,0.4,0.6
38,23,5,-0.07500202655792229,-0.0004914791323244517,-0.07451054742559785,0.0750056563876569,0.8,0.2
38,24,5,-0.04662163257598876,-0.000291470251977413,-0.04633016232401135,0.04690194400027387,0.6,0.4
38,25,5,-0.047180783748626706,0.005081484094262144,-0.05226226784288886,0.0523405929096043,0.8,0.2
38,26,5,0.0004849433898925476,-3.4650973975639176e-05,0.0005195943638681893,0.050081621017306975,0.2,0.8
38,27,5,-0.03770081996917722,-0.003738393587991588,-0.033962426381185636,0.05476616402156646,0.8,0.2
38,28,5,-0.09689402580261229,-0.002938373293727635,-0.09395565250888466,0.09417728642001746,0.8,0.2
38,29,5,-0.035857367515563975,0.007614987948909383,-0.04347235546447335,0.04470830359496172,0.6,0.4
38,30,5,-0.072917628288269,0.0042853794991969925,-0.077203007787466,0.077203007787466,1.0,0.0
38,31,5,-0.04749960899353026,0.0021228931844234364,-0.04962250217795369,0.04963404247537252,0.8,0.2
