alpha,group,feature_index,feature,ridge_coef_standardized,scaler_train_mean,scaler_train_scale,v3_raw_mean,tally_raw_mean,raw_mean_shift,v3_mean_z,tally_mean_z,delta_mean_z,score_drift_contribution,abs_score_drift_contribution
4.0,baseline_wrong,23,geom_top2_prob,0.3046039847909199,0.08780630224118986,0.13308938848409105,0.12158394137466165,0.20217744366526813,0.08059350229060648,0.25379663636751604,0.8593558263869399,0.6055591900194238,0.18445574230667833,0.18445574230667833
4.0,baseline_wrong,2,baseline_entropy_norm,0.0800425549250657,0.08240100769875769,0.09977037710786282,0.1136746442666494,0.2930210912549093,0.1793464469882599,0.3134561327164419,2.1110482856895283,1.7975921529730865,0.1438838686372154,0.1438838686372154
4.0,baseline_wrong,1,baseline_entropy,0.08004255489834944,0.22846410464676906,0.2766222223828705,0.31517303669833074,0.8124269729917556,0.49725393629342485,0.31345613271644196,2.1110482856895287,1.7975921529730867,0.14388386858919044,0.14388386858919044
4.0,baseline_wrong,28,geom_p_up2,-0.05836221751492396,0.0011660318917660227,0.011531309036386122,0.0006954919300459427,0.02807528138034354,0.027379789450297596,-0.04080542462571496,2.333581504377996,2.3743869290037107,-0.1385744864151069,0.1385744864151069
4.0,baseline_wrong,38,geom_up_down_logratio,0.18453534072639557,0.7816250345194553,4.440435566835954,2.4820803909992852,-0.155903847259748,-2.6379842382590333,0.3829478732176489,-0.21113444113034238,-0.5940823143479913,-0.10962918229773222,0.10962918229773222
4.0,baseline_wrong,24,geom_expected_minus_pred,0.3275380778208559,0.016833860992917882,0.15941488573271406,0.023851502240809248,0.06685577193949709,0.04300426969868784,0.0440212419037058,0.3137844418773372,0.26976319997363135,0.08835771998616639,0.08835771998616639
4.0,baseline_wrong,35,geom_signed_distance_mass,0.3275380778064166,0.016833860992917976,0.159414885732714,0.023851502240809272,0.06685577193949717,0.0430042696986879,0.04402124190370504,0.31378444187733695,0.2697631999736319,0.08835771998227136,0.08835771998227136
4.0,baseline_wrong,19,baseline_numprob_12,0.5724057731663537,0.0003174033077843838,0.0064031975823155,0.0014026207712808324,0.0022731675180087006,0.0008705467467278682,0.1694805524186273,0.3054355554521377,0.13595500303351038,0.07782142862723046,0.07782142862723046
4.0,baseline_wrong,36,geom_up_boundary_gap,-0.07288391353157704,0.850140349799551,0.23716932901579027,0.7933545471187475,0.5679391321691122,-0.22541541494963535,-0.23943147672784698,-1.1898723110678893,-0.9504408343400423,0.06927184758691958,0.06927184758691958
4.0,baseline_wrong,0,baseline_best_numeral,-0.045457470602315996,4.888,2.3574257146302617,6.348651348651349,2.7887624466571834,-3.5598889019941655,0.6195959175241442,-0.8904787711081905,-1.5100746886323346,0.06864417576580584,0.06864417576580584
4.0,baseline_wrong,3,baseline_expected_numeral,-0.02328168055029277,4.904833860992918,2.3601459748913887,6.3725028508921575,2.8556182185966805,-3.516884632295477,0.6218551757023341,-0.8682580078507818,-1.4901131835531158,0.034692339123263416,0.034692339123263416
4.0,baseline_wrong,9,baseline_numprob_2,0.0281830407478005,0.1118264805340267,0.31168846703835984,0.0227291756043029,0.36525832588859775,0.34252915028429487,-0.28585371084249495,0.8130934319214973,1.0989471427639923,0.03097167210419653,0.03097167210419653
