alpha,sample_rank,row_index,feature_rank,feature,raw_feature_value,standardized_z,ridge_coef,score_contribution,abs_score_contribution
0.0,3,954,6,geom_up_boundary_gap,0.99848212039233,0.6254677668835613,-0.5366050870559864,-0.33562918549926685,0.33562918549926685
0.0,3,954,7,geom_p_down1,0.0,-0.397213162721108,0.5289719411180366,-0.21011461772221904,0.21011461772221904
0.0,3,954,8,geom_up_down_logratio,19.87993292083548,4.300998764390265,0.041067793682450254,0.17663252988445285,0.17663252988445285
0.0,3,954,9,geom_down_mass,0.0,-0.4031969618249108,-0.3695806070186524,0.14901377789932696,0.14901377789932696
0.0,3,954,10,geom_down_boundary_gap,0.9989123944549302,0.6230252918874647,-0.21044931035549372,-0.13111524301174712,0.13111524301174712
0.0,4,2150,1,baseline_numprob_0,0.9977667363866292,2135.4334373554666,0.0027280026526084467,5.825468081574486,5.825468081574486
0.0,4,2150,2,geom_up_distance_mass,0.0068535329354184,-0.4249628840240724,-1.820573857963023,0.7736763172587983,0.7736763172587983
0.0,4,2150,3,geom_p_up1,0.0009098454927411,-0.48478090789109024,1.1788862868661614,-0.5715015644473339,0.5715015644473339
0.0,4,2150,4,baseline_vocab_numeral_mass,0.4796395067310186,-21.953739803794218,-0.021768764025490637,0.47790578126581745,0.47790578126581745
0.0,4,2150,5,geom_down_distance_mass,0.0,-0.4260853297350161,-0.9929441060893665,0.42307891685152854,0.42307891685152854
0.0,4,2150,6,geom_up_boundary_gap,0.996856890893888,0.6186151544265188,-0.5366050870559864,-0.33195203879519464,0.33195203879519464
0.0,4,2150,7,geom_p_down1,0.0,-0.397213162721108,0.5289719411180366,-0.21011461772221904,0.21011461772221904
0.0,4,2150,8,geom_up_down_logratio,20.62878535596208,4.469642678676403,0.041067793682450254,0.18355836336215683,0.18355836336215683
0.0,4,2150,9,geom_down_mass,0.0,-0.4031969618249108,-0.3695806070186524,0.14901377789932696,0.14901377789932696
0.0,4,2150,10,geom_down_boundary_gap,0.9977667363866292,0.6175508646154854,-0.21044931035549372,-0.12996315356776778,0.12996315356776778
0.0,5,3569,1,baseline_numprob_0,0.9858510237651036,2109.9302088899226,0.0027280026526084467,5.755895206670403,5.755895206670403
0.0,5,3569,2,geom_up_distance_mass,0.0187871757866384,-0.32556596955144956,-1.820573857963023,0.5927168932077547,0.5927168932077547
0.0,5,3569,3,geom_p_up1,0.0109518156102291,-0.39544688919681725,1.1788862868661614,-0.4661869148580102,0.4661869148580102
0.0,5,3569,4,baseline_vocab_numeral_mass,0.5184968115803201,-20.263658461012437,-0.021768764025490637,0.4411147993309165,0.4411147993309165
0.0,5,3569,5,geom_down_distance_mass,0.0,-0.4260853297350161,-0.9929441060893665,0.42307891685152854,0.42307891685152854
0.0,5,3569,6,geom_up_boundary_gap,0.9748992081548744,0.5260328511829504,-0.5366050870559864,-0.28227190390333584,0.28227190390333584
0.0,5,3569,7,geom_p_down1,0.0,-0.397213162721108,0.5289719411180366,-0.21011461772221904,0.21011461772221904
0.0,5,3569,8,geom_up_down_logratio,23.11677108870876,5.029944859689583,0.041067793682450254,0.20656873773183299,0.20656873773183299
0.0,5,3569,9,geom_down_mass,0.0,-0.4031969618249108,-0.3695806070186524,0.14901377789932696,0.14901377789932696
0.0,5,3569,10,geom_down_boundary_gap,0.9858510237651036,0.5606126699261352,-0.21044931035549372,-0.11798054976250719,0.11798054976250719
0.0,6,3401,1,baseline_numprob_0,0.9979733101213496,2135.8755676181618,0.0027280026526084467,5.826674214103917,5.826674214103917
0.0,6,3401,2,geom_up_distance_mass,0.0072782965953526,-0.42142497043775773,-1.820573857963023,0.7672352842718215,0.7672352842718215
0.0,6,3401,3,geom_p_up1,0.0004298695590283,-0.48905080498632536,1.1788862868661614,-0.5765352875792363,0.5765352875792363
0.0,6,3401,4,baseline_vocab_numeral_mass,0.5073718886415008,-20.747532079414498,-0.021768764025490637,0.45164812994807124,0.45164812994807124
0.0,6,3401,5,geom_down_distance_mass,0.0,-0.4260853297350161,-0.9929441060893665,0.42307891685152854,0.42307891685152854
0.0,6,3401,6,geom_up_boundary_gap,0.9975434405623214,0.6215099202517732,-0.5366050870559864,-0.33350538486286196,0.33350538486286196
0.0,6,3401,7,geom_p_down1,0.0,-0.397213162721108,0.5289719411180366,-0.21011461772221904,0.21011461772221904
0.0,6,3401,8,geom_up_down_logratio,19.87899237186117,4.300786949814836,0.041067793682450254,0.17662383112717023,0.17662383112717023
0.0,6,3401,9,geom_down_mass,0.0,-0.4031969618249108,-0.3695806070186524,0.14901377789932696,0.14901377789932696
0.0,6,3401,10,geom_down_boundary_gap,0.9979733101213496,0.618537959210564,-0.21044931035549372,-0.1301708869445577,0.1301708869445577
0.0,7,2249,1,baseline_numprob_0,0.9964513882625748,2132.618194592824,0.0027280026526084467,5.81778809185026,5.81778809185026
0.0,7,2249,2,geom_up_distance_mass,0.0103520704742369,-0.39582309486994566,-1.820573857963023,0.7206251788982406,0.7206251788982406
0.0,7,2249,3,geom_p_up1,0.0008018773251193,-0.4857413997260455,1.1788862868661614,-0.5726338751002097,0.5726338751002097
0.0,7,2249,4,baseline_vocab_numeral_mass,0.49185568300868,-21.42240260253745,-0.021768764025490637,0.46633922711369424,0.46633922711369424
0.0,7,2249,5,geom_down_distance_mass,0.0,-0.4260853297350161,-0.9929441060893665,0.42307891685152854,0.42307891685152854
0.0,7,2249,6,geom_up_boundary_gap,0.9956495109374556,0.6135243614414276,-0.5366050870559864,-0.32922029338224573,0.32922029338224573
0.0,7,2249,7,geom_p_down1,0.0,-0.397213162721108,0.5289719411180366,-0.21011461772221904,0.21011461772221904
0.0,7,2249,8,geom_up_down_logratio,20.50246619418034,4.441195207728919,0.041067793682450254,0.18239008849449803,0.18239008849449803
0.0,7,2249,9,geom_down_mass,0.0,-0.4031969618249108,-0.3695806070186524,0.14901377789932696,0.14901377789932696
0.0,7,2249,10,geom_down_boundary_gap,0.9964513882625748,0.6112655881951409,-0.21044931035549372,-0.1286404214797126,0.1286404214797126
0.0,8,1574,1,baseline_numprob_0,0.9991587571015474,2138.4127826492763,0.0027280026526084467,5.8335957434390355,5.8335957434390355
0.0,8,1574,2,geom_up_distance_mass,0.0011947799102126,-0.4720953981675281,-1.820573857963023,0.8594845403684461,0.8594845403684461
0.0,8,1574,3,geom_p_up1,0.0007095769596812,-0.48656250977467785,1.1788862868661614,-0.5736018704765503,0.5736018704765503
0.0,8,1574,4,geom_down_distance_mass,0.0,-0.4260853297350161,-0.9929441060893665,0.42307891685152854,0.42307891685152854
0.0,8,1574,5,geom_up_boundary_gap,0.998449180141866,0.6253288777169028,-0.5366050870559864,-0.3355546568659009,0.3355546568659009
0.0,8,1574,6,baseline_vocab_numeral_mass,0.7003140468635252,-12.355597973028459,-0.021768764025490637,0.2689660966686869,0.2689660966686869
0.0,8,1574,7,geom_p_down1,0.0,-0.397213162721108,0.5289719411180366,-0.21011461772221904,0.21011461772221904
0.0,8,1574,8,geom_up_down_logratio,20.38017952039601,4.413655865710842,0.041067793682450254,0.18125910847834922,0.18125910847834922
0.0,8,1574,9,geom_down_mass,0.0,-0.4031969618249108,-0.3695806070186524,0.14901377789932696,0.14901377789932696
0.0,8,1574,10,geom_down_boundary_gap,0.9991587571015474,0.6242025143317134,-0.21044931035549372,-0.13136298866327425,0.13136298866327425
0.0,9,2389,1,baseline_numprob_0,0.9859094040214949,2110.0551602934947,0.0027280026526084467,5.756236074430794,5.756236074430794
0.0,9,2389,2,geom_up_distance_mass,0.020631232798613,-0.310206570968213,-1.820573857963023,0.5647539736730799,0.5647539736730799
0.0,9,2389,3,baseline_vocab_numeral_mass,0.4365274922827211,-23.828877864742772,-0.021768764025490637,0.5187252192298226,0.5187252192298226
0.0,9,2389,4,geom_p_up1,0.0109524641562953,-0.39544111968886975,1.1788862868661614,-0.46618011326420894,0.46618011326420894
0.0,9,2389,5,geom_down_distance_mass,0.0,-0.4260853297350161,-0.9929441060893665,0.42307891685152854,0.42307891685152854
0.0,9,2389,6,geom_up_boundary_gap,0.9749569398651996,0.5262762709816435,-0.5366050870559864,-0.28240252420560474,0.28240252420560474
0.0,9,2389,7,geom_p_down1,0.0,-0.397213162721108,0.5289719411180366,-0.21011461772221904,0.21011461772221904
0.0,9,2389,8,geom_up_down_logratio,23.11683030508777,5.0299581954036405,0.041067793682450254,0.20656928540018651,0.20656928540018651
0.0,9,2389,9,geom_down_mass,0.0,-0.4031969618249108,-0.3695806070186524,0.14901377789932696,0.14901377789932696
0.0,9,2389,10,geom_down_boundary_gap,0.9859094040214949,0.5608916348953319,-0.21044931035549372,-0.11803925774788797,0.11803925774788797
0.0,10,854,1,baseline_numprob_0,0.9992679112045956,2138.646405439319,0.0027280026526084467,5.834233067029982,5.834233067029982
0.0,10,854,2,geom_up_distance_mass,0.0014833431923952,-0.46969191582465647,-1.820573857963023,0.8551088232469383,0.8551088232469383
0.0,10,854,3,geom_p_up1,0.0004877379144645,-0.48853600433606836,1.1788862868661614,-0.5759283961521785,0.5759283961521785
0.0,10,854,4,geom_down_distance_mass,0.0,-0.4260853297350161,-0.9929441060893665,0.42307891685152854,0.42307891685152854
0.0,10,854,5,geom_up_boundary_gap,0.9987801732901308,0.6267244761681796,-0.5366050870559864,-0.3363035420943435,0.3363035420943435
0.0,10,854,6,baseline_vocab_numeral_mass,0.7052712698505843,-12.139985744776139,-0.021768764025490637,0.264272484950852,0.264272484950852
0.0,10,854,7,geom_p_down1,0.0,-0.397213162721108,0.5289719411180366,-0.21011461772221904,0.21011461772221904
0.0,10,854,8,geom_up_down_logratio,20.00528876107556,4.329229292308814,0.041067793682450254,0.1777918953805585,0.1777918953805585
0.0,10,854,9,geom_down_mass,0.0,-0.4031969618249108,-0.3695806070186524,0.14901377789932696,0.14901377789932696
0.0,10,854,10,geom_down_boundary_gap,0.9992679112045956,0.6247240977038457,-0.21044931035549372,-0.1314727555242324,0.1314727555242324
0.0,11,2246,1,baseline_numprob_0,0.998185593553047,2136.3299183590693,0.0027280026526084467,5.827913684130327,5.827913684130327
0.0,11,2246,2,geom_up_distance_mass,0.0080528686108819,-0.41497345606445957,-1.820573857963023,0.7554898258595222,0.7554898258595222
0.0,11,2246,3,geom_p_up1,0.000429960998533,-0.4890499915345498,1.1788862868661614,-0.5765343286120931,0.5765343286120931
0.0,11,2246,4,geom_down_distance_mass,0.0,-0.4260853297350161,-0.9929441060893665,0.42307891685152854,0.42307891685152854
0.0,11,2246,5,baseline_vocab_numeral_mass,0.5398188506801489,-19.336265770952206,-0.021768764025490637,0.42092660670203036,0.42092660670203036
0.0,11,2246,6,geom_up_boundary_gap,0.997755632554514,0.6224046058887114,-0.5366050870559864,-0.3339854777269589,0.3339854777269589
0.0,11,2246,7,geom_p_down1,0.0,-0.397213162721108,0.5289719411180366,-0.21011461772221904,0.21011461772221904
0.0,11,2246,8,geom_up_down_logratio,19.879205063778244,4.300834848700851,0.041067793682450254,0.1766257982287387,0.1766257982287387
0.0,11,2246,9,geom_down_mass,0.0,-0.4031969618249108,-0.3695806070186524,0.14901377789932696,0.14901377789932696
0.0,11,2246,10,geom_down_boundary_gap,0.998185593553047,0.61955233709523,-0.21044931035549372,-0.13038436207082554,0.13038436207082554
0.0,12,2146,1,baseline_numprob_0,0.9986294489706902,2137.2799031800673,0.0027280026526084467,5.830505245241948,5.830505245241948
0.0,12,2146,2,geom_up_distance_mass,0.0059295117673047,-0.4326591804662355,-1.820573857963023,0.7876879933645342,0.7876879933645342
0.0,12,2146,3,geom_p_up1,0.000260900489117,-0.4905539648118981,1.1788862868661614,-0.5783073420845721,0.5783073420845721
0.0,12,2146,4,geom_down_distance_mass,0.0,-0.4260853297350161,-0.9929441060893665,0.42307891685152854,0.42307891685152854
0.0,12,2146,5,baseline_vocab_numeral_mass,0.6111661895804446,-16.23304472152099,-0.021768764025490637,0.3533733199580268,0.3533733199580268
0.0,12,2146,6,geom_up_boundary_gap,0.9983685484815732,0.6249889026424384,-0.5366050870559864,-0.3353722245114711,0.3353722245114711
0.0,12,2146,7,geom_p_down1,0.0,-0.397213162721108,0.5289719411180366,-0.21011461772221904,0.21011461772221904
0.0,12,2146,8,geom_up_down_logratio,19.37964962866802,4.188333399779663,0.041067793682450254,0.17200561193546662,0.17200561193546662
0.0,12,2146,9,geom_down_mass,0.0,-0.4031969618249108,-0.3695806070186524,0.14901377789932696,0.14901377789932696
0.0,12,2146,10,geom_down_boundary_gap,0.9986294489706902,0.6216732615406579,-0.21044931035549372,-0.13083070915768194,0.13083070915768194
0.0,13,3749,1,baseline_numprob_0,0.974557410002611,2085.758460112921,0.0027280026526084467,5.689954611888558,5.689954611888558
0.0,13,3749,2,geom_up_distance_mass,0.0287479208473005,-0.2426015858153456,-1.820573857963023,0.4416741050357912,0.4416741050357912
0.0,13,3749,3,geom_down_distance_mass,0.0,-0.4260853297350161,-0.9929441060893665,0.42307891685152854,0.42307891685152854
0.0,13,3749,4,baseline_vocab_numeral_mass,0.5738819151329722,-17.854707800502165,-0.021768764025490637,0.3886749208532186,0.3886749208532186
0.0,13,3749,5,geom_p_up1,0.0229193934905318,-0.2889825387181916,1.1788862868661614,-0.3406775520386456,0.3406775520386456
0.0,13,3749,6,geom_up_boundary_gap,0.9516380165120792,0.42795443716826775,-0.5366050870559864,-0.22964252801267399,0.22964252801267399
0.0,13,3749,7,geom_up_down_logratio,23.855249266467776,5.196252458717582,0.041067793682450254,0.2133986238965385,0.2133986238965385
0.0,13,3749,8,geom_p_down1,0.0,-0.397213162721108,0.5289719411180366,-0.21011461772221904,0.21011461772221904
0.0,13,3749,9,geom_down_mass,0.0,-0.4031969618249108,-0.3695806070186524,0.14901377789932696,0.14901377789932696
0.0,13,3749,10,geom_down_boundary_gap,0.974557410002611,0.5066471204386889,-0.21044931035549372,-0.10662353708991884,0.10662353708991884
0.0,14,132,1,baseline_numprob_0,0.998506992551526,2137.017809410755,0.0027280026526084467,5.829790252744032,5.829790252744032
0.0,14,132,2,geom_up_distance_mass,0.0066179584679226,-0.4269250154109036,-1.820573857963023,0.7772485223675518,0.7772485223675518
0.0,14,132,3,geom_p_up1,0.0004300994387542,-0.4890487599613461,1.1788862868661614,-0.576532876727332,0.576532876727332
0.0,14,132,4,baseline_vocab_numeral_mass,0.5146163327015074,-20.432438178997895,-0.021768764025490637,0.4447889251840308,0.4447889251840308
0.0,14,132,5,geom_down_distance_mass,0.0,-0.4260853297350161,-0.9929441060893665,0.42307891685152854,0.42307891685152854
0.0,14,132,6,geom_up_boundary_gap,0.9980768931127716,0.6237591678786225,-0.5366050870559864,-0.33471234258147786,0.33471234258147786
0.0,14,132,7,geom_p_down1,0.0,-0.397213162721108,0.5289719411180366,-0.21011461772221904,0.21011461772221904
0.0,14,132,8,baseline_numprob_15,1.775232396345214e-05,24.731721119360774,-0.007527690110482668,-0.18617273248542746,0.18617273248542746
0.0,14,132,9,geom_up_down_logratio,19.879526995158912,4.300907348656278,0.041067793682450254,0.17662877564195015,0.17662877564195015
0.0,14,132,10,geom_down_mass,0.0,-0.4031969618249108,-0.3695806070186524,0.14901377789932696,0.14901377789932696
0.0,15,3967,1,baseline_numprob_0,0.9779781357404832,2093.0798476607647,0.0027280026526084467,5.7099273765398495,5.7099273765398495
0.0,15,3967,2,geom_p_up2,0.0202972886622489,1.659070684006103,0.4959691435282567,0.8228478661993459,0.8228478661993459
0.0,15,3967,3,geom_p_up1,0.0011450946687178,-0.48268811593506594,1.1788862868661614,-0.5690344007091132,0.5690344007091132
0.0,15,3967,4,geom_down_distance_mass,0.0,-0.4260853297350161,-0.9929441060893665,0.42307891685152854,0.42307891685152854
0.0,15,3967,5,baseline_vocab_numeral_mass,0.5754888232329449,-17.784816041157004,-0.021768764025490637,0.3871534636367074,0.3871534636367074
0.0,15,3967,6,geom_up_boundary_gap,0.9768330410717654,0.5341866581061139,-0.5366050870559864,-0.28664727817717767,0.28664727817717767
0.0,15,3967,7,geom_p_down1,0.0,-0.397213162721108,0.5289719411180366,-0.21011461772221904,0.21011461772221904
0.0,15,3967,8,geom_up_distance_mass,0.045429711259408,-0.10365671244225362,-1.820573857963023,0.18871470087475736,0.18871470087475736
0.0,15,3967,9,geom_up_down_logratio,20.85875315151104,4.521432146643579,0.041067793682450254,0.18568524254755667,0.18568524254755667
0.0,15,3967,10,geom_down_mass,0.0,-0.4031969618249108,-0.3695806070186524,0.14901377789932696,0.14901377789932696
0.0,16,3111,1,baseline_numprob_0,0.983456274041846,2104.8047202808984,0.0027280026526084467,5.74191286014907,5.74191286014907
0.0,16,3111,2,geom_p_up1,0.0075087813124384,-0.4260763460389771,1.1788862868661614,-0.5022955615033914,0.5022955615033914
0.0,16,3111,3,baseline_vocab_numeral_mass,0.4977718826877435,-21.165080105865716,-0.021768764025490637,0.46073763440519716,0.46073763440519716
0.0,16,3111,4,geom_down_distance_mass,0.0,-0.4260853297350161,-0.9929441060893665,0.42307891685152854,0.42307891685152854
0.0,16,3111,5,geom_up_distance_mass,0.0302532437027909,-0.23006354952699068,-1.820573857963023,0.41884768393902044,0.41884768393902044
0.0,16,3111,6,geom_up_boundary_gap,0.9759474927294076,0.5304528349088538,-0.5366050870559864,-0.28464368965536024,0.28464368965536024
0.0,16,3111,7,geom_p_up2,0.006626476250412,0.4735320457908103,0.4959691435282567,0.23485728318405144,0.23485728318405144
0.0,16,3111,8,geom_p_down1,0.0,-0.397213162721108,0.5289719411180366,-0.21011461772221904,0.21011461772221904
0.0,16,3111,9,geom_up_down_logratio,22.739339014379773,4.944945974186572,0.041067793682450254,0.2030780210387571,0.2030780210387571
0.0,16,3111,10,geom_down_mass,0.0,-0.4031969618249108,-0.3695806070186524,0.14901377789932696,0.14901377789932696
0.0,17,3099,1,baseline_numprob_0,0.9930590874777058,2125.357645040456,0.0027280026526084467,5.797981293412006,5.797981293412006
0.0,17,3099,2,geom_up_distance_mass,0.0177003769669529,-0.3346180629210935,-1.820573857963023,0.6091968977563688,0.6091968977563688
0.0,17,3099,3,geom_p_up1,0.0027892985997281,-0.4680611709241188,1.1788862868661614,-0.5517908958169622,0.5517908958169622
0.0,17,3099,4,baseline_vocab_numeral_mass,0.5371378821328108,-19.452873315917394,-0.021768764025490637,0.4234650088319693,0.4234650088319693
0.0,17,3099,5,geom_down_distance_mass,0.0,-0.4260853297350161,-0.9929441060893665,0.42307891685152854,0.42307891685152854
0.0,17,3099,6,geom_up_boundary_gap,0.9902697888779776,0.5908413185631478,-0.5366050870559864,-0.3170484571838517,0.3170484571838517
0.0,17,3099,7,geom_p_down1,0.0,-0.397213162721108,0.5289719411180366,-0.21011461772221904,0.21011461772221904
0.0,17,3099,8,geom_up_down_logratio,21.74905600358555,4.721931137941611,0.041067793682450254,0.19391929375572362,0.19391929375572362
0.0,17,3099,9,geom_down_mass,0.0,-0.4031969618249108,-0.3695806070186524,0.14901377789932696,0.14901377789932696
0.0,17,3099,10,baseline_numprob_15,1.213441275404142e-05,16.67395213239075,-0.007527690110482668,-0.12551634456965924,0.12551634456965924
0.0,18,2330,1,baseline_numprob_0,0.9871094884605404,2112.623703913088,0.0027280026526084467,5.763243068238386,5.763243068238386
0.0,18,2330,2,geom_up_distance_mass,0.0233511143791396,-0.2875523118952908,-1.820573857963023,0.523510221833396,0.523510221833396
0.0,18,2330,3,geom_p_up1,0.0075366739487268,-0.42582821133408677,1.1788862868661614,-0.5020030389025006,0.5020030389025006
0.0,18,2330,4,geom_down_distance_mass,0.0,-0.4260853297350161,-0.9929441060893665,0.42307891685152854,0.42307891685152854
0.0,18,2330,5,baseline_vocab_numeral_mass,0.615401262815567,-16.048842078343498,-0.021768764025490637,0.3493634560858243,0.3493634560858243
0.0,18,2330,6,geom_up_boundary_gap,0.9795728145118134,0.5457386300723779,-0.5366050870559864,-0.2928461250998031,0.2928461250998031
0.0,18,2330,7,geom_p_down1,0.0,-0.397213162721108,0.5289719411180366,-0.21011461772221904,0.21011461772221904
0.0,18,2330,8,geom_up_down_logratio,22.74304680091803,4.9457809793302,0.041067793682450254,0.2031123128577194,0.2031123128577194
0.0,18,2330,9,geom_down_mass,0.0,-0.4031969618249108,-0.3695806070186524,0.14901377789932696,0.14901377789932696
0.0,18,2330,10,geom_down_boundary_gap,0.9871094884605404,0.5666261338383992,-0.21044931035549372,-0.1192460790956908,0.1192460790956908
0.0,19,2093,1,baseline_numprob_0,0.9812927781732907,2100.174184854897,0.0027280026526084467,5.729280747223941,5.729280747223941
0.0,19,2093,2,geom_up_distance_mass,0.0200163884255672,-0.315327692349465,-1.820573857963023,0.5740773533832427,0.5740773533832427
0.0,19,2093,3,geom_down_distance_mass,0.0,-0.4260853297350161,-0.9929441060893665,0.42307891685152854,0.42307891685152854
0.0,19,2093,4,geom_p_up1,0.0179730041691447,-0.3329859395385561,1.1788862868661614,-0.3925525578412485,0.3925525578412485
0.0,19,2093,5,geom_up_boundary_gap,0.963319774004146,0.4772093620801186,-0.5366050870559864,-0.25607297128293377,0.25607297128293377
0.0,19,2093,6,geom_up_down_logratio,23.612136700739025,5.141502747327898,0.041067793682450254,0.2111501740450133,0.2111501740450133
0.0,19,2093,7,geom_p_down1,0.0,-0.397213162721108,0.5289719411180366,-0.21011461772221904,0.21011461772221904
0.0,19,2093,8,baseline_vocab_numeral_mass,0.8003864509851724,-8.00299287627136,-0.021768764025490637,0.17421526342123383,0.17421526342123383
0.0,19,2093,9,geom_down_mass,0.0,-0.4031969618249108,-0.3695806070186524,0.14901377789932696,0.14901377789932696
0.0,19,2093,10,geom_down_boundary_gap,0.9812927781732907,0.5388314904707279,-0.21044931035549372,-0.11339671556738747,0.11339671556738747
0.0,20,2665,1,baseline_numprob_0,0.9619598723052526,2058.795919792953,0.0027280026526084467,5.616400730374623,5.616400730374623
0.0,20,2665,2,geom_down_distance_mass,0.0,-0.4260853297350161,-0.9929441060893665,0.42307891685152854,0.42307891685152854
0.0,20,2665,3,baseline_vocab_numeral_mass,0.6784376463855892,-13.307102366819334,-0.021768764025490637,0.289679171286338,0.289679171286338
0.0,20,2665,4,geom_up_distance_mass,0.0392290752377101,-0.1553026428600189,-1.820573857963023,0.2827399316635182,0.2827399316635182
0.0,20,2665,5,geom_up_down_logratio,24.342238573988524,5.305923976340289,0.041067793682450254,0.21790259115510904,0.21790259115510904
0.0,20,2665,6,geom_p_down1,0.0,-0.397213162721108,0.5289719411180366,-0.21011461772221904,0.21011461772221904
0.0,20,2665,7,geom_p_up1,0.0372992320145406,-0.16105856080400782,1.1788862868661614,-0.18986972871424465,0.18986972871424465
0.0,20,2665,8,geom_up_boundary_gap,0.924660640290712,0.31420711438703625,-0.5366050870559864,-0.16860513596926588,0.16860513596926588
0.0,20,2665,9,geom_down_mass,0.0,-0.4031969618249108,-0.3695806070186524,0.14901377789932696,0.14901377789932696
0.0,20,2665,10,geom_signed_distance_mass,0.0392290752377101,0.14048383337514342,-0.7711809358974412,-0.10833845410070328,0.10833845410070328
1.5,1,3825,1,baseline_numprob_15,0.3519700211599081,504829.80446228903,0.0432768071078211,21847.422069993525,21847.422069993525
1.5,1,3825,2,baseline_numprob_14,0.2134806091331886,38255.35358291587,-0.1491051413775455,-5704.069904428662,5704.069904428662
1.5,1,3825,3,baseline_numprob_13,0.1142679358057347,596.3199754136461,-0.35496526405873,-211.6728775362003,211.6728775362003
1.5,1,3825,4,geom_down_distance_mass,2.3571240996075296,24.04548690385859,2.291110064057895,55.09085704060273,55.09085704060273
1.5,1,3825,5,geom_signed_distance_mass,-2.3571240996075296,-14.891695651187739,2.193046689366054,-32.65818384688413,32.65818384688413
1.5,1,3825,6,geom_expected_minus_pred,-2.357124099607532,-14.891695651187751,2.1930466892626277,-32.65818384534397,32.65818384534397
1.5,1,3825,7,geom_down_mass,0.6480299788400918,6.500634857471219,1.737314123317001,11.29364474841155,11.29364474841155
1.5,1,3825,8,geom_signed_tail_mass,-0.6480299788400918,-4.267609446383123,-1.7566725019971612,7.49679216372456,7.49679216372456
1.5,1,3825,9,baseline_numprob_12,0.0611632185532938,9.502411016263938,0.6861798821043807,6.520363270847358,6.520363270847358
1.5,1,3825,10,geom_p_down1,0.2134806091331886,1.8936790685277316,-2.1563277615479204,-4.0833927469285545,4.0833927469285545
1.5,2,2176,1,baseline_numprob_15,0.3034266628705285,435204.07483304373,0.0432768071078211,18834.242799087373,18834.242799087373
1.5,2,2176,2,baseline_numprob_14,0.1624125890188291,29104.030280856816,-0.1491051413775455,-4339.560549683521,4339.560549683521
1.5,2,2176,3,baseline_numprob_13,0.0767182747965675,400.34636608482316,-0.35496526405873,-142.10905355225225,142.10905355225225
1.5,2,2176,4,geom_down_distance_mass,4.489472695667144,46.18344845809464,2.291110064057895,105.81136355523971,105.81136355523971
1.5,2,2176,5,geom_signed_distance_mass,-4.489472695667144,-28.26779027534258,2.193046689366054,-61.99258387903398,61.99258387903398
1.5,2,2176,6,geom_expected_minus_pred,-4.489472695667143,-28.267790275342563,2.1930466892626277,-61.99258387611031,61.99258387611031
1.5,2,2176,7,geom_down_mass,0.6965733371294714,7.017794853947879,1.737314123317001,12.19211411430502,12.19211411430502
1.5,2,2176,8,geom_signed_tail_mass,-0.6965733371294714,-4.578296457228222,-1.7566725019971612,8.04256749240384,8.04256749240384
1.5,2,2176,9,baseline_numprob_12,0.0410643333611231,6.363528460510813,0.6861798821043807,4.366525208801181,4.366525208801181
1.5,2,2176,10,geom_up_boundary_gap,0.3034266628705285,-2.3051618402673957,1.3182142009325593,-3.0386970732883127,3.0386970732883127
1.5,3,306,1,baseline_numprob_15,0.3071025838129893,440476.4475467843,0.0432768071078211,19062.414256020464,19062.414256020464
1.5,3,306,2,baseline_numprob_14,0.1862671327595467,33378.73373529979,-0.1491051413775455,-4976.940812605323,4976.940812605323
1.5,3,306,3,baseline_numprob_13,0.0997016115670113,520.2975810964342,-0.35496526405873,-184.68756826301427,184.68756826301427
1.5,3,306,4,geom_down_distance_mass,2.364872500331975,24.1259305037754,2.291110064057895,55.275162181961186,55.275162181961186
1.5,3,306,5,geom_signed_distance_mass,-2.364872500331975,-14.940300903381296,2.193046689366054,-32.764777434293016,32.764777434293016
1.5,3,306,6,geom_expected_minus_pred,-2.3648725003319733,-14.940300903381278,2.1930466892626277,-32.764777432747756,32.764777432747756
1.5,3,306,7,geom_down_mass,0.6928974161870107,6.9786331781050395,1.737314123317001,12.124077981770494,12.124077981770494
1.5,3,306,8,baseline_numprob_12,0.1129767269154285,17.594228845723777,0.6861798821043807,12.072805875076236,12.072805875076236
1.5,3,306,9,geom_signed_tail_mass,-0.6928974161870107,-4.554769842466468,-1.7566725019971612,8.001238935186787,8.001238935186787
1.5,3,306,10,geom_p_down1,0.1862671327595467,1.601647197985547,-2.1563277615479204,-3.4536763172216736,3.4536763172216736
1.5,4,1369,1,baseline_numprob_15,0.2932374689085374,420589.71585712716,0.0432768071078211,18201.780004682176,18201.780004682176
1.5,4,1369,2,baseline_numprob_14,0.2932374689085374,52547.67992975179,-0.1491051413775455,-7835.12924498765,7835.12924498765
1.5,4,1369,3,baseline_numprob_13,0.1222395635346267,637.9243099474598,-0.35496526405873,-226.4409711299832,226.4409711299832
1.5,4,1369,4,geom_down_distance_mass,1.1827818914143051,11.853511021238194,2.291110064057895,27.157698395180006,27.157698395180006
1.5,4,1369,5,geom_signed_distance_mass,-0.8895444225057676,-5.685656514024555,2.193046689366054,-12.46891019495409,12.46891019495409
1.5,4,1369,6,geom_expected_minus_pred,-0.8895444225057663,-5.6856565140245445,2.1930466892626277,-12.46891019436602,12.46891019436602
1.5,4,1369,7,baseline_numprob_12,0.095200267803074,14.818044153024314,0.6861798821043807,10.167843789939733,10.167843789939733
1.5,4,1369,8,geom_up_distance_mass,0.2932374689085374,1.960367391495534,4.7499894809138254,9.311724488330261,9.311724488330261
